"","OTU","Sample","Abundance","replicate","Description","treatment","material","polymer","timepoint.days.","station","detail","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"980","asv.5802","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","pacaensis"
"981","asv.5919","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","abscessus/chelonae/franklinii/fuerthensis/immunogenum/n./saopaulense"
"982","asv.5920","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned"
"983","asv.5921","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidocella","facilis"
"984","asv.5981","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","zavarzinii"
"985","asv.6037","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Facklamia","unassigned"
"986","asv.6172","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","adhaesiva/ginsenosidimutans/yunnanensis"
"987","asv.6173","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Anaerococcus","unassigned"
"988","asv.6309","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Algoriphagus","unassigned"
"989","asv.6380","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","acidaminiphila/maltophilia/nitritireducens/pictorum"
"990","asv.6463","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","desiccabilis"
"991","asv.6467","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Cloacibacterium","unassigned"
"992","asv.6468","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Schlegelella","unassigned"
"993","asv.6647","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Empedobacter","unassigned"
"994","asv.6648","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","unassigned"
"995","asv.6764","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","unassigned"
"996","asv.6859","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Spirosoma","unassigned"
"997","asv.6860","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","unassigned"
"998","asv.6861","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","deceptionensis/fragi/psychrophila/syringae/versuta"
"999","asv.6864","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","unassigned"
"1000","asv.7120","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas","arboricola/axonopodis/bromi/campestris/cannabis/cassavae/citri/cucurbitae/cynarae/dyei/floridensis/fragariae/gardneri/hortorum/maliensis/nasturtii/oryzae/phaseoli/pisi/prunicola/theicola/vasicola/vesicatoria"
"1001","asv.7121","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","unassigned"
"1002","asv.7122","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","unassigned"
"1003","asv.7123","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","gahaiensis/marcusii"
"1004","asv.7441","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Formosa","unassigned"
"1005","asv.7859","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Schlegelella","unassigned"
"1006","asv.7860","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","unassigned"
"1007","asv.7861","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Vulcaniibacterium","unassigned"
"1008","asv.7862","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","unassigned"
"1009","asv.7863","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Haematobacter","massiliensis/missouriensis"
"1010","asv.8379","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","unassigned","unassigned","unassigned"
"1011","asv.8381","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Armatimonadota","unassigned","unassigned","unassigned","unassigned","unassigned"
"1012","asv.8382","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium","unassigned"
"1013","asv.8383","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","unassigned","unassigned","unassigned"
"1014","asv.8384","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Turicella","unassigned"
"1015","asv.8849","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a","unassigned"
"1016","asv.8850","NIOZ186.247.240",0,"2","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","unassigned"
"1017","asv.403","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","solventivorans"
"1018","asv.415","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","aeruginosa/denitrificans/fluorescens/hussainii/mendocina/otitidis/phage/protegens/putida/sihuiensis/tropicalis"
"1019","asv.434","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","acnes"
"1020","asv.544","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter","unassigned"
"1021","asv.689","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Proteiniclasticum","ruminis"
"1022","asv.734","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","alkenifer/solventivorans"
"1023","asv.794","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium","unassigned"
"1024","asv.868","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","unassigned","unassigned","unassigned"
"1025","asv.908","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","aeruginosa/mendocina/putida/songnenensis/stutzeri/xanthomarina"
"1026","asv.952","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","unassigned"
"1027","asv.993","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Atopostipes","unassigned"
"1028","asv.1150","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Asinibacterium","unassigned"
"1029","asv.1151","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter","unassigned"
"1030","asv.1159","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","unassigned","unassigned","unassigned"
"1031","asv.1204","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Undibacterium","oligocarboniphilum"
"1032","asv.1205","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Flaviflexus","unassigned"
"1033","asv.1207","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","fluorescens/fragi/lundensis/psychrophila"
"1034","asv.1233","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Hydrogenophilus","hirschii/thermoluteolus"
"1035","asv.1268","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Cloacibacterium","unassigned"
"1036","asv.1307","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Lawsonella","unassigned"
"1037","asv.1330","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","unassigned","unassigned"
"1038","asv.1393","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium","unassigned"
"1039","asv.1455","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Atopostipes","unassigned"
"1040","asv.1568","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","unassigned"
"1041","asv.1577","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Jonesiaceae","Jonesia","denitrificans"
"1042","asv.1627","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Tepidiphilus","unassigned"
"1043","asv.1678","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Oscillospirales","Butyricicoccaceae","UCG-008","unassigned"
"1044","asv.1683","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","namnetense"
"1045","asv.1695","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Oscillospirales","Butyricicoccaceae","Butyricicoccus","unassigned"
"1046","asv.1702","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","denitrificans/ferrooxidans/kondratievae/pantotrophus/thiophilus/versutus"
"1047","asv.1751","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rudaea","cellulosilytica"
"1048","asv.1797","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Tepidimonas","arfidensis/fonticaldi"
"1049","asv.1814","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Macellibacteroides","fermentans"
"1050","asv.1840","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","unassigned"
"1051","asv.1857","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","unassigned","unassigned"
"1052","asv.1931","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ottowia","unassigned"
"1053","asv.1985","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","acidaminiphila/humi/maltophilia/pavanii"
"1054","asv.2002","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","delafieldii/temperans"
"1055","asv.2010","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas","unassigned"
"1056","asv.2067","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerosphaera","taetra"
"1057","asv.2218","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","bouchesdurhonensis"
"1058","asv.2235","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Azotobacter","chroococcum"
"1059","asv.2240","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Tissierella","unassigned"
"1060","asv.2243","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus","anatolicus/jurassicus/kaue/kaustophilus/lituanicus/stearothermophilus/subterraneus/thermoleovorans/thermoparaffinivorans/uzenensis/vulcani"
"1061","asv.2245","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Moheibacter","unassigned"
"1062","asv.2320","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","beringensis/coreaensis/koreensis/korlensis"
"1063","asv.2324","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Tepidiphilus","margaritifer/succinatimandens"
"1064","asv.2367","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","unassigned","unassigned"
"1065","asv.2369","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","echinoides/oligophenolica/rhizogenes/sanxanigenens"
"1066","asv.2418","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Atopostipes","unassigned"
"1067","asv.2419","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostignum","unassigned"
"1068","asv.2473","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","unassigned"
"1069","asv.2481","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","detusculanense/insidiosa/mannitolilytica/pickettii/solanacearum/syzygii"
"1070","asv.2487","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","metallidurans"
"1071","asv.2522","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","baumannii/calcoaceticus/nosocomialis/seifertii"
"1072","asv.2544","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","insidiosa/pickettii/solanacearum/syzygii"
"1073","asv.2576","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas","unassigned"
"1074","asv.2607","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ottowia","unassigned"
"1075","asv.2617","NIOZ186.249.242",0,"3","Neg_PCR","no","no","Neg_PCR","Neg_PCR","Neg_PCR","Neg_PCR","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Atopostipes","unassigned"
